Longitude,Latitude,effort,rg_per_orn_spp,impervious_percent,avmaxt_61to65,change_maxt,agricul
-80.103391,39.8498519,1,0,1.550112155,16.79680068,0.687893559,0.213578528
-80.0044161,39.8498519,1,1,1.537418781,16.88433239,0.656875017,0.260065362
-96.8301413,39.9488267,1,1,0.381362659,18.10351411,0.881689865,0.631928982
-95.9393677,39.9488267,2,0.5,0.573580847,17.86706715,0.772465253,0.696879269
-95.8403928,39.9488267,1,1,1.25302509,17.76823158,0.773564798,0.685467971
-95.7414179,39.9488267,1,1,0.766045228,17.93325329,0.775868104,0.807069875
-95.6424431,39.9488267,1,0,0.297905308,18.11541838,0.789780133,0.898131918
-91.3865244,39.9488267,1,1,25.58523266,17.36447333,0.715625006,0.277647606
-90.0008764,39.9488267,1,1,0.586343787,17.21672478,0.653263866,0.910194715
-89.8029267,39.9488267,8,0.5,1.430474733,17.16887289,0.630983794,0.588774097
-89.7039518,39.9488267,1,0,2.332884697,17.15089922,0.617847234,0.790338511
-89.5060021,39.9488267,1,1,1.993822558,17.3157987,0.57444448,0.914096767
-89.3080524,39.9488267,1,1,0.90476006,17.32333863,0.535381951,0.947635462
-88.7142033,39.9488267,1,NA,0.713964814,17.11457841,0.411261594,0.853980887
-88.3183039,39.9488267,1,1,2.225910147,16.96503995,0.353315847,0.913042215
-88.219329,39.9488267,2,0.5,1.991944073,16.93229584,0.34467589,0.921338524
-87.0316308,39.9488267,1,1,0.383525038,16.69639554,0.252673549,0.534303474
-86.4377817,39.9488267,2,1,1.082488502,16.19230312,0.220034688,0.901902687
-86.3388068,39.9488267,2,1,7.175706816,16.2585863,0.220092521,0.62668474
-86.2398319,39.9488267,18,0.666666667,22.44533202,16.41634353,0.220199615,0.196818296
-86.1408571,39.9488267,37,0.777777778,27.49908987,16.70657878,0.220804426,0.065074262
-86.0418822,39.9488267,20,0.4,28.93786372,16.8518891,0.221469875,0.059996321
-85.9429074,39.9488267,5,0.666666667,19.93290215,16.54319953,0.222135442,0.192211614
-85.8439325,39.9488267,2,1,4.855059694,16.26323206,0.222800953,0.695885822
-85.4480331,39.9488267,1,1,0.65692844,15.93313166,0.243182945,0.826784158
-85.3490583,39.9488267,2,1,8.165735532,16.02509828,0.250271965,0.60540865
-84.9531588,39.9488267,2,NA,0.80372773,16.06715932,0.269027724,0.815123935
-84.854184,39.9488267,1,1,0.277134447,16.10283207,0.273194411,0.835566701
-84.7552091,39.9488267,2,0.5,0.547406948,16.15737032,0.277025367,0.80774817
-84.5572594,39.9488267,1,1,1.189438318,16.35717309,0.278819354,0.866420086
-84.3593097,39.9488267,4,0.5,2.670927013,16.52749584,0.280439846,0.751650884
-84.2603349,39.9488267,53,0.538461538,3.792302479,16.57181684,0.281811259,0.732794345
-84.16136,39.9488267,32,0.636363636,7.721394336,16.70727311,0.286388863,0.582570806
-84.0623852,39.9488267,12,0.363636364,2.753594562,16.54080659,0.29281252,0.710392038
-83.9634103,39.9488267,3,0.666666667,1.367781479,16.3550069,0.299236125,0.801028313
-83.8644354,39.9488267,200,0.684210526,9.212432223,16.38240043,0.304375019,0.47728505
-83.7654606,39.9488267,473,0.516129032,17.73032272,16.5305828,0.311583695,0.230588987
-83.6664857,39.9488267,41,0.583333333,1.729612238,16.20542134,0.326643438,0.756721693
-83.5675109,39.9488267,1,0,1.073348568,16.1430219,0.344843701,0.844094351
-83.468536,39.9488267,106,0.75,3.249639333,16.38845587,0.363043936,0.813305448
-83.3695612,39.9488267,97,0.538461538,3.541998703,16.44563628,0.377604059,0.834483961
-83.2705863,39.9488267,239,0.565217391,3.497134005,16.52185915,0.394679723,0.716382649
-83.1716115,39.9488267,271,0.541666667,17.9460098,16.9144706,0.400509135,0.507949418
-83.0726366,39.9488267,14,0.555555556,42.19903951,17.48211717,0.401574014,0.009324077
-82.9736618,39.9488267,161,0.588235294,51.58706829,17.71732832,0.402905039,0.012741937
-82.8746869,39.9488267,9,0.8,40.17114971,17.56473395,0.404236176,0.040695986
-82.7757121,39.9488267,46,0.5625,22.19201015,17.05412731,0.40548418,0.185755367
-82.6767372,39.9488267,7,0.833333333,4.998131239,16.5839562,0.405902805,0.623865914
-82.5777623,39.9488267,3,0.666666667,1.876914735,16.70145836,0.405972224,0.776215651
-82.4787875,39.9488267,125,0.642857143,5.555635167,16.90390584,0.406059073,0.539775368
-82.3798126,39.9488267,235,0.6,1.410625587,16.71329759,0.406145884,0.553452299
-82.2808378,39.9488267,3,1,0.518512781,16.61513323,0.406215248,0.379792796
-82.1818629,39.9488267,12,0.555555556,0.804179012,16.68457475,0.428992992,0.421938845
-82.0828881,39.9488267,21,0.75,2.388677492,16.93317906,0.466898136,0.319826493
-81.9839132,39.9488267,5,0.8,14.26869935,17.0887279,0.504803289,0.193301639
-81.8849384,39.9488267,2,0.5,2.214529857,16.88519332,0.542708375,0.424973614
-81.7859635,39.9488267,2,0.5,1.346124054,16.70263236,0.573032486,0.331338717
-81.5880138,39.9488267,8,0.5,3.677017371,16.85523767,0.642962858,0.227521834
-81.4890389,39.9488267,32,0.571428571,1.558915517,16.9015556,0.670347251,0.31342532
-81.3900641,39.9488267,61,0.692307692,0.656118981,16.84732794,0.704577525,0.260706643
-81.1921144,39.9488267,5,1,1.680573979,16.34590332,0.756388919,0.259878582
-81.0931395,39.9488267,1,1,0.401034102,16.34578243,0.76287036,0.381756037
-80.796215,39.9488267,1,1,4.20324361,16.88234354,0.781018579,0.08080945
-80.0044161,39.9488267,2,0.5,2.15961814,17.00613667,0.620416767,0.225775532
-98.5127139,40.0478016,1,1,1.103364009,18.1772871,0.753125034,0.314349163
-97.1270659,40.0478016,1,1,0.562694542,17.9769954,0.91121517,0.208732922
-96.5332168,40.0478016,1,1,0.389409096,17.8963645,0.823530117,0.612558645
-95.2465437,40.0478016,2,1,0.746850665,17.75180358,0.839453126,0.523250289
-91.4854992,40.0478016,4,1,1.477030774,17.31851711,0.714571754,0.455864957
-89.7039518,40.0478016,1,0,1.393389055,17.12566101,0.611597237,0.899584998
-88.6152284,40.0478016,6,0.8,3.280770648,17.01907515,0.394687463,0.748317722
-88.5162536,40.0478016,2,0.5,1.902940863,16.91435389,0.372783578,0.848157234
-88.3183039,40.0478016,56,0.818181818,6.693134878,16.92041126,0.328975648,0.794996606
-88.219329,40.0478016,44,0.583333333,9.730076697,16.88147707,0.314768453,0.712206569
-88.0213793,40.0478016,26,0.8,0.971502817,16.81781227,0.309976825,0.851453948
-87.9224045,40.0478016,1,0,1.123497013,16.8115168,0.30731481,0.868784424
-87.8234296,40.0478016,2,0,1.011994221,16.79081386,0.305185145,0.768977922
-87.6254799,40.0478016,1,NA,4.091770341,16.82636,0.287430563,0.65248674
-87.5265051,40.0478016,10,0.714285714,0.677678338,16.87306725,0.274409735,0.65483405
-87.4275302,40.0478016,1,0,0.827945625,17.01752461,0.261388932,0.652953382
-86.5367565,40.0478016,1,0,2.223116455,16.15332244,0.185300798,0.876243576
-86.4377817,40.0478016,2,1,6.894691424,16.16268281,0.188715304,0.767770398
-86.3388068,40.0478016,1,1,0.459677498,16.10576513,0.192129637,0.879144002
-86.2398319,40.0478016,1,1,1.177093434,16.08105358,0.194696223,0.800382035
-86.1408571,40.0478016,7,0.833333333,14.18752848,16.19008998,0.196626194,0.508780095
-86.0418822,40.0478016,8,0.666666667,16.04950985,16.49067071,0.198391231,0.333265459
-85.9429074,40.0478016,1,1,6.621086212,16.28902938,0.200156248,0.708442824
-85.6459828,40.0478016,7,0.4,11.47345558,16.18759122,0.20978587,0.568647034
-85.4480331,40.0478016,2,1,0.451274494,15.85208617,0.221400479,0.872657288
-85.3490583,40.0478016,4,0.75,0.869051313,15.83960783,0.227853027,0.709566381
-85.2500834,40.0478016,3,0.333333333,0.46673131,15.77848937,0.234007573,0.821749249
-84.854184,40.0478016,3,1,0.287535878,15.85829067,0.24750001,0.889690482
-84.6562343,40.0478016,133,0.52,2.900119263,16.21760871,0.256990691,0.807161626
-84.5572594,40.0478016,5,0.333333333,1.514035547,16.28297277,0.264513856,0.87696231
-84.4582846,40.0478016,8,0.5,0.434175951,16.31316995,0.272037007,0.914826773
-84.3593097,40.0478016,39,0.5,0.742805337,16.40170074,0.279560221,0.812075786
-84.2603349,40.0478016,62,0.733333333,8.012827847,16.5397213,0.287424752,0.68485965
-84.16136,40.0478016,10,0.714285714,4.865079519,16.54704152,0.295833195,0.708048875
-83.9634103,40.0478016,2,0,0.367712222,15.95306703,0.317708262,0.88683764
-83.8644354,40.0478016,3,0,0.434674682,16.03454376,0.326458312,0.738815088
-83.7654606,40.0478016,1359,0.487804878,3.125169685,16.23148952,0.337420878,0.746092387
-83.6664857,40.0478016,25,0.5,0.698606627,16.0846805,0.348634237,0.833289699
-83.5675109,40.0478016,6,0,1.100722354,16.11849172,0.359947893,0.808542202
-83.3695612,40.0478016,3,0.5,0.449283934,16.41202998,0.38031243,0.929537587
-83.2705863,40.0478016,234,0.642857143,0.89131299,16.47518828,0.39124604,0.872327428
-83.1716115,40.0478016,1132,0.535714286,22.43371344,16.8304552,0.398379575,0.401510744
-83.0726366,40.0478016,414,0.483870968,32.36218816,17.25204015,0.40287029,0.015377605
-82.9736618,40.0478016,124,0.526315789,42.37701818,17.4237782,0.408483697,0.005294545
-82.8746869,40.0478016,74,0.571428571,27.40522825,17.14704425,0.414097217,0.049344529
-82.7757121,40.0478016,44,0.666666667,8.430693453,16.49389378,0.419168593,0.437626047
-82.6767372,40.0478016,33,0.666666667,2.528739867,16.16438671,0.418819479,0.605738278
-82.5777623,40.0478016,55,0.833333333,1.539552651,16.28939377,0.416805526,0.555937987
-82.4787875,40.0478016,61,0.75,10.9624817,16.72688851,0.414288183,0.275312006
-82.3798126,40.0478016,125,0.6875,11.04874383,16.85107755,0.411770827,0.294033802
-82.1818629,40.0478016,24,0.75,0.58956085,16.7606546,0.431006917,0.276803289
-82.0828881,40.0478016,12,0.5,1.124306714,16.83127484,0.468101777,0.388860877
-81.9839132,40.0478016,25,0.692307692,1.219739942,16.79289491,0.505196779,0.31872085
-81.7859635,40.0478016,3,0.333333333,0.603766084,16.50828908,0.571967656,0.389194325
-81.5880138,40.0478016,3,0.333333333,6.146364403,16.75404945,0.647037039,0.179544859
-81.4890389,40.0478016,49,0.615384615,1.358443548,16.65083337,0.677152802,0.188156925
-81.3900641,40.0478016,2,0.5,0.649805108,16.63540361,0.714797414,0.311507359
-81.1921144,40.0478016,16,0.666666667,0.88015359,16.26271473,0.768194398,0.29787069
-81.0931395,40.0478016,12,0.875,1.755170508,16.21289336,0.769351766,0.477121775
-80.9941647,40.0478016,15,0.714285714,2.206911598,16.25924774,0.770277692,0.490987191
-80.8951898,40.0478016,1,1,3.956502347,16.47881537,0.771435132,0.323245937
-80.796215,40.0478016,1,1,3.348935304,16.78696633,0.772592604,0.137033589
-80.6972401,40.0478016,2,1,15.07667843,17.10672245,0.760775393,0.045863554
-80.5982653,40.0478016,1,1,3.68120467,16.60123974,0.730075224,0.132218904
-80.4992904,40.0478016,12,0.5,0.648024434,16.34778452,0.699375041,0.263799874
-80.4003156,40.0478016,1,1,0.439519843,16.26177399,0.66867476,0.234202437
-97.2260408,40.1467765,1,1,1.638387742,17.8673731,0.90749317,0.52353718
-97.028091,40.1467765,1,1,0.319496232,17.77652653,0.892653348,0.738007846
-92.7721723,40.1467765,1,1,0.352311681,16.83945632,0.815070357,0.531458481
-92.6731975,40.1467765,1,0,0.364962228,16.91569823,0.826631899,0.289699571
-92.5742226,40.1467765,8,0.833333333,3.985706934,16.72302862,0.840763878,0.592463127
-92.4752478,40.1467765,1,1,0.360210512,16.76343198,0.858428797,0.804829735
-90.6937004,40.1467765,1,1,0.729848616,17.02728731,0.717040035,0.492401658
-90.1988261,40.1467765,1,1,0.76232461,17.13061954,0.715283478,0.561839103
-90.0998513,40.1467765,1,1,1.035344953,17.33405915,0.690992395,0.776248968
-90.0008764,40.1467765,1,1,1.171204677,17.32594348,0.666701326,0.796362471
-89.9019015,40.1467765,2,1,0.655182794,17.22845728,0.64241025,0.774695344
-89.8029267,40.1467765,5,0.8,0.462339176,17.11837844,0.618119191,0.823945235
-88.912153,40.1467765,2,1,3.062378622,16.81689965,0.46798607,0.732774023
-88.8131782,40.1467765,3,1,1.791348255,16.87844497,0.441423659,0.659338739
-88.4172787,40.1467765,4,0.666666667,3.48761422,16.73338112,0.328773067,0.788951359
-88.3183039,40.1467765,12,0.625,11.56855168,16.77274153,0.298550246,0.712277159
-88.219329,40.1467765,51,0.571428571,24.01148756,16.8212107,0.277384165,0.447325235
-88.1203542,40.1467765,1,1,1.613108705,16.73660937,0.271319414,0.903296596
-88.0213793,40.1467765,2,0,2.624323931,16.77030654,0.263738399,0.877642375
-87.8234296,40.1467765,1,1,1.479282988,16.68575417,0.250092694,0.883466204
-87.7244548,40.1467765,13,0.777777778,2.874221959,16.61793415,0.241871223,0.407941117
-87.4275302,40.1467765,1,1,2.24660673,16.85509566,0.212083358,0.546360123
-86.6357314,40.1467765,1,0,1.111129452,16.25199081,0.135867871,0.84796287
-86.0418822,40.1467765,2,1,3.136044976,16.06410612,0.169542826,0.727939177
-85.9429074,40.1467765,4,1,0.715596598,16.05981677,0.172682238,0.83715917
-85.6459828,40.1467765,8,0.4,10.13004933,16.02056758,0.183990137,0.499164919
-85.547008,40.1467765,2,1,2.711723696,15.89231341,0.189646952,0.742931215
-85.3490583,40.1467765,9,0.833333333,9.471049182,15.97448554,0.199829311,0.595630432
-85.2500834,40.1467765,5,0.333333333,1.244220032,15.8081823,0.205180887,0.718337622
-84.7552091,40.1467765,24,0.538461538,0.524038415,15.94598905,0.219317077,0.82989095
-84.6562343,40.1467765,26,0.583333333,4.663698597,16.09829972,0.230717572,0.760809827
-84.5572594,40.1467765,251,0.533333333,0.931776472,16.15284734,0.246631922,0.820585522
-84.4582846,40.1467765,5,0.666666667,1.36197153,16.14845063,0.262546281,0.798865865
-84.3593097,40.1467765,305,0.655172414,1.711020265,16.18579476,0.278460675,0.805162017
-84.2603349,40.1467765,68,0.357142857,9.48180803,16.3278658,0.294441615,0.592707676
-84.16136,40.1467765,90,0.6,0.858856089,16.1254745,0.307638938,0.864187221
-83.9634103,40.1467765,288,0.6,1.227649224,15.73451722,0.340798628,0.761960712
-83.8644354,40.1467765,13,0.5,0.350575327,15.83433446,0.354062467,0.761567218
-83.7654606,40.1467765,480,0.517241379,4.32018566,16.06315977,0.369717372,0.752553794
-83.6664857,40.1467765,16,0.625,0.503393896,15.80569201,0.37612264,0.805368084
-83.5675109,40.1467765,4,0,0.611980734,16.01381058,0.378828073,0.825707405
-83.468536,40.1467765,10,0.5,0.653105216,16.30168855,0.381533466,0.918184643
-83.3695612,40.1467765,4,1,0.967402387,16.25398718,0.383697838,0.85657827
-83.2705863,40.1467765,2,0.5,2.68817789,16.24344671,0.386954005,0.783502451
-83.1716115,40.1467765,172,0.608695652,13.91757303,16.4796303,0.395717567,0.368872359
-83.0726366,40.1467765,291,0.461538462,22.3013535,16.69085339,0.404490693,0.075724329
-82.9736618,40.1467765,145,0.571428571,30.99225122,16.75362302,0.415457095,0.08676105
-82.8746869,40.1467765,79,0.666666667,12.21690748,16.53896664,0.426423537,0.237328129
-82.7757121,40.1467765,18,0.857142857,2.185999767,16.11650902,0.43627408,0.750951604
-82.6767372,40.1467765,4,0.333333333,2.076379314,16.0303555,0.434965258,0.675897695
-82.5777623,40.1467765,8,0.571428571,0.456304928,15.9999656,0.430347194,0.589376062
-82.4787875,40.1467765,3,0.333333333,0.804827138,16.24394071,0.424574673,0.470247862
-82.3798126,40.1467765,1,0,1.041364444,16.36743467,0.418802,0.423131074
-81.9839132,40.1467765,21,0.75,1.296645142,16.66917787,0.505688639,0.462436277
-81.8849384,40.1467765,1,0,1.275467301,16.52522288,0.541770825,0.276137302
-81.5880138,40.1467765,16,0.75,0.62734988,16.51430724,0.65212957,0.222762759
-81.4890389,40.1467765,14,0.727272727,0.351271047,16.40386127,0.685659724,0.12465772
-81.3900641,40.1467765,4,1,0.531252124,16.37829458,0.727572282,0.369150848
-81.2910892,40.1467765,1,1,0.378356071,16.30363522,0.769484885,0.218672622
-81.1921144,40.1467765,20,0.625,0.435436573,16.25327065,0.782951286,0.131350501
-81.0931395,40.1467765,26,0.666666667,0.622704718,16.08994217,0.777453684,0.310857132
-80.9941647,40.1467765,1,0,0.977200342,16.16251281,0.773055467,0.482482716
-80.6972401,40.1467765,8,0.75,6.011283306,16.75460188,0.743790483,0.093063
-80.5982653,40.1467765,9,0.666666667,1.450753052,16.32510133,0.703613979,0.255901574
-80.4992904,40.1467765,1,1,0.936311113,16.28665622,0.663437506,0.234869156
-80.4003156,40.1467765,1,1,1.346782024,16.28061857,0.623260953,0.297075274
-80.3013407,40.1467765,1,1,6.966113383,16.48259945,0.583084469,0.273589029
-80.2023658,40.1467765,1,0,7.229881151,16.44269844,0.564976869,0.268827436
-96.8301413,40.2457513,2,0.5,0.811185004,17.66819954,0.874548592,0.694376385
-96.5332168,40.2457513,1,1,0.608285923,17.43510859,0.810483258,0.753279844
-95.5434682,40.2457513,2,0,0.342048735,17.54905885,0.772850122,0.558168016
-94.7516694,40.2457513,1,0,0.340492975,17.01841639,0.77423976,0.840585346
-91.8813986,40.2457513,1,1,0.303009676,17.03022242,0.743689274,0.559595468
-91.4854992,40.2457513,1,0,0.537151748,17.2826024,0.697418952,0.694598143
-91.1885747,40.2457513,1,1,1.387074817,16.8001583,0.704735189,0.740805927
-90.1988261,40.2457513,1,0,0.802705147,16.8565863,0.731669469,0.488180784
-90.0008764,40.2457513,2,0.5,0.989974426,17.21734272,0.67144089,0.823633517
-88.4172787,40.2457513,2,1,2.677528199,16.60838765,0.307789286,0.800136134
-88.3183039,40.2457513,5,1,1.239835461,16.62188411,0.270629247,0.892466426
-88.219329,40.2457513,2,1,1.906357572,16.64963068,0.243637069,0.924949922
-87.8234296,40.2457513,1,0,0.490864005,16.48106612,0.201371603,0.833762824
-87.7244548,40.2457513,5,0.75,0.660080128,16.54208669,0.190979569,0.7927574
-87.6254799,40.2457513,5,0.333333333,2.604704532,16.56166886,0.183958407,0.722745704
-87.3285553,40.2457513,1,0,0.911123859,16.59076573,0.165242984,0.558079163
-86.9326559,40.2457513,2,0.5,0.445959218,16.45002912,0.111089303,0.929443111
-86.8336811,40.2457513,1,0,0.26583497,16.36115274,0.094820442,0.878045935
-86.0418822,40.2457513,1,1,3.805013711,15.94932985,0.142653216,0.823217099
-85.8439325,40.2457513,1,1,4.527790743,15.96482065,0.151869194,0.76487748
-85.6459828,40.2457513,26,0.666666667,2.978003812,15.81943293,0.160532349,0.782828971
-85.4480331,40.2457513,1,1,8.35456393,15.87480166,0.16949075,0.619473158
-85.1511086,40.2457513,1,1,0.344493281,15.79311816,0.181636339,0.835333243
-84.6562343,40.2457513,15,0.666666667,1.143058581,15.93315083,0.208726907,0.885969348
-84.4582846,40.2457513,17,0.777777778,2.616402657,15.98598353,0.255630828,0.842644185
-84.2603349,40.2457513,6,0.5,0.86629456,15.95720356,0.302356099,0.725986503
-84.16136,40.2457513,82,0.473684211,7.416170751,15.92786723,0.319866831,0.654249319
-83.9634103,40.2457513,51,0.571428571,0.375811972,15.76662039,0.363197316,0.844830604
-83.8644354,40.2457513,6,0.4,0.267773272,15.81375505,0.380529463,0.814940148
-83.7654606,40.2457513,3,0.666666667,0.858657072,15.78709463,0.400445682,0.846132153
-83.6664857,40.2457513,6,0.5,0.275790313,15.49131537,0.402870371,0.72564883
-83.3695612,40.2457513,17,0.625,9.285899044,16.0686531,0.390069427,0.605443566
-83.2705863,40.2457513,3,0.666666667,1.814294744,16.09640921,0.386867206,0.773462343
-83.1716115,40.2457513,9,1,2.129887304,16.18174455,0.397361,0.685822079
-83.0726366,40.2457513,38,0.6,9.52845987,16.29704813,0.410138855,0.488743448
-82.9736618,40.2457513,10,0.625,4.013896047,16.19230981,0.426111092,0.46507512
-82.8746869,40.2457513,16,0.625,3.23991559,16.1214324,0.44208331,0.545890385
-82.7757121,40.2457513,4,0.5,0.73083954,15.87764948,0.45643564,0.757171195
-82.6767372,40.2457513,7,0.75,1.088897965,15.81428247,0.454589124,0.822797242
-82.5777623,40.2457513,3,0.666666667,0.463846049,15.94696852,0.447928124,0.701005464
-82.4787875,40.2457513,31,0.857142857,1.061803435,16.19164563,0.439602137,0.682035672
-82.0828881,40.2457513,1,NA,0.344571401,16.25979703,0.47736101,0.312840958
-81.9839132,40.2457513,56,0.714285714,0.236996412,16.21392263,0.512408903,0.137781149
-81.8849384,40.2457513,31,0.714285714,6.567929207,16.49588145,0.547456634,0.211766422
-81.7859635,40.2457513,5,0.5,1.712072738,16.35021528,0.575494737,0.319190937
-81.6869887,40.2457513,2,1,1.034170581,16.51238615,0.616497355,0.498497622
-81.3900641,40.2457513,2,0.5,0.201236945,16.02829413,0.742420299,0.190802653
-81.2910892,40.2457513,26,0.785714286,0.564660579,16.17357866,0.787392748,0.212948647
-81.1921144,40.2457513,2,0,0.456713051,16.09848592,0.798493764,0.149654307
-81.0931395,40.2457513,24,0.636363636,0.408644917,16.01408603,0.787013791,0.27559683
-80.9941647,40.2457513,13,0.8,2.854245067,15.99792199,0.777829796,0.425284674
-80.8951898,40.2457513,4,0.333333333,0.694613806,16.0644666,0.766349771,0.309071638
-80.796215,40.2457513,15,0.875,1.109991734,16.1625115,0.754869792,0.326707833
-80.6972401,40.2457513,1,0,1.706911976,16.23598601,0.730888267,0.174685907
-80.103391,40.2457513,4,0.75,7.314903589,16.56526781,0.522971729,0.199511868
-80.0044161,40.2457513,2,1,6.178199817,16.66358213,0.526805708,0.137396192
-98.8096384,40.3447262,1,1,0.292636848,17.43732065,0.65229165,0.737493549
-95.9393677,40.3447262,4,1,0.298377442,17.63835777,0.699166633,0.764879938
-94.8506443,40.3447262,1,0,6.212860634,17.02783938,0.745046338,0.744423131
-91.4854992,40.3447262,1,1,1.13420394,17.18881054,0.696898157,0.614556857
-91.3865244,40.3447262,9,0.571428571,4.047978421,16.72697912,0.698055498,0.498432205
-91.2875495,40.3447262,1,0,1.264385389,16.77523056,0.698981402,0.862977282
-90.7926752,40.3447262,2,1,0.755273152,16.8341557,0.706828863,0.571506476
-90.1988261,40.3447262,1,0,1.366563118,16.86281566,0.709490653,0.599460507
-90.0998513,40.3447262,22,0.636363636,2.4008959,17.08606765,0.683911934,0.467728114
-90.0008764,40.3447262,4,0.75,1.341500706,17.09101398,0.65833327,0.584389151
-89.9019015,40.3447262,10,0.833333333,0.970055215,17.07346048,0.632754581,0.721021726
-89.3080524,40.3447262,1,1,0.928589514,16.66255907,0.565347177,0.86064584
-89.1101027,40.3447262,3,0.5,1.426216258,16.59816745,0.516030096,0.874070034
-89.0111279,40.3447262,4,0.75,2.487826731,16.5471018,0.484027828,0.843237505
-88.912153,40.3447262,1,1,1.071928014,16.45777171,0.458425883,0.889459128
-88.3183039,40.3447262,3,0.666666667,1.701239641,16.638536,0.26381935,0.870085986
-87.9224045,40.3447262,4,0.666666667,0.937961322,16.42721583,0.210185229,0.848004752
-87.1306056,40.3447262,1,1,0.453613267,16.42000696,0.158472096,0.600208392
-87.0316308,40.3447262,2,0.5,0.471477262,16.41974597,0.14282397,0.808043627
-86.9326559,40.3447262,4,1,5.086408211,16.47487835,0.12326375,0.67364905
-86.7347062,40.3447262,2,1,1.371455282,16.3131148,0.091164967,0.735343954
-85.8439325,40.3447262,1,1,0.386596031,15.85033168,0.14601849,0.941842121
-85.7449577,40.3447262,1,NA,0.420892209,15.8027092,0.150989522,0.925035788
-85.3490583,40.3447262,1,1,0.859507834,15.72561298,0.170682879,0.812657636
-85.2500834,40.3447262,1,1,1.974028377,15.70815139,0.175787109,0.796745513
-84.7552091,40.3447262,2,0.5,0.842670588,15.64067514,0.200283544,0.839340144
-84.4582846,40.3447262,1,1,0.892528825,15.88338863,0.266064843,0.888536148
-84.3593097,40.3447262,238,0.571428571,2.527485904,15.83471743,0.290254706,0.724108717
-84.2603349,40.3447262,62,0.75,0.498685338,15.79498871,0.314253541,0.867034123
-84.0623852,40.3447262,1,1,0.467361984,15.72030324,0.354548682,0.804921753
-83.9634103,40.3447262,17,0.333333333,0.663410881,15.76633487,0.376828726,0.784855242
-83.8644354,40.3447262,2,0.5,0.574738277,15.78719899,0.394652761,0.827394459
-83.7654606,40.3447262,200,0.65,6.25582573,15.51948392,0.41530478,0.550194272
-83.6664857,40.3447262,109,0.619047619,0.98095201,15.20435785,0.41967589,0.483454737
-83.5675109,40.3447262,72,0.666666667,3.282919466,15.63274516,0.417534626,0.703281722
-83.3695612,40.3447262,2,0.5,1.003164988,15.90156482,0.413680418,0.855004577
-83.2705863,40.3447262,1,1,1.040754519,16.02994432,0.412870232,0.866118729
-83.1716115,40.3447262,2,0.5,0.8973942,16.09719139,0.425370276,0.835637915
-83.0726366,40.3447262,95,0.545454545,7.866551751,16.17825308,0.439629592,0.540045187
-82.9736618,40.3447262,1,0,0.797168204,16.06269146,0.45745367,0.776270559
-82.8746869,40.3447262,9,1,1.023137148,15.92024099,0.475277736,0.669448448
-82.7757121,40.3447262,7,0.8,0.440316313,15.6295169,0.491512356,0.636190995
-82.6767372,40.3447262,7,0.666666667,0.841883338,15.46053107,0.491851808,0.664699581
-82.5777623,40.3447262,1,1,0.360822233,15.59064535,0.48703701,0.533565085
-82.4787875,40.3447262,61,0.714285714,4.474905054,15.97156566,0.48101848,0.574661603
-82.3798126,40.3447262,27,0.5,0.523069432,16.11126397,0.474999972,0.614032526
-82.2808378,40.3447262,44,0.777777778,0.28025242,16.08746138,0.470185122,0.584159476
-82.1818629,40.3447262,2,0,0.256317619,16.0451401,0.48822911,0.351439784
-82.0828881,40.3447262,3,0.666666667,0.259200109,16.13200009,0.522314736,0.249676207
-81.9839132,40.3447262,2,0,0.62521668,16.22852675,0.556400483,0.34391251
-81.7859635,40.3447262,1,0,0.624711508,16.13869689,0.617754709,0.440991732
-81.3900641,40.3447262,1,1,2.241634855,16.13416686,0.767152717,0.255794251
-81.2910892,40.3447262,1,NA,0.93264062,16.15170408,0.807083296,0.24646502
-81.1921144,40.3447262,7,0.857142857,0.415709876,15.98602348,0.815798498,0.114785708
-81.0931395,40.3447262,3,0.333333333,0.747891713,15.90605887,0.803703692,0.233080144
-80.9941647,40.3447262,42,0.846153846,0.734318852,15.82859274,0.794027734,0.276510172
-80.8951898,40.3447262,10,0.75,1.669730935,15.85321149,0.781932795,0.332440671
-80.796215,40.3447262,8,0.75,0.896888543,15.97688571,0.76983799,0.206592979
-80.6972401,40.3447262,21,0.777777778,5.993251665,16.14308945,0.745879591,0.111576364
-80.3013407,40.3447262,1,0,1.757097085,16.10804009,0.554675891,0.450892553
-80.2023658,40.3447262,4,0.666666667,5.326558635,16.27616748,0.539120342,0.210515553
-80.103391,40.3447262,29,0.75,19.60498408,16.74827584,0.548032396,0.031649576
-80.0044161,40.3447262,3,0.666666667,26.24658922,16.87232847,0.556944577,0.003359659
-96.7311665,40.443701,2,1,0.653425272,17.29254578,0.860188041,0.841337338
-95.8403928,40.443701,6,0.666666667,0.885846438,17.70600803,0.641874937,0.846311895
-95.4444934,40.443701,1,1,0.363677143,17.38959484,0.683151012,0.919276039
-93.9598706,40.443701,1,1,1.253181716,16.54602415,0.733784661,0.757253338
-91.3865244,40.443701,1,1,7.087350426,16.70221003,0.696145833,0.286100194
-90.9906249,40.443701,1,1,1.11530247,16.71854859,0.694270828,0.513433913
-90.7926752,40.443701,8,1,2.253028028,16.6572511,0.694010512,0.588032221
-90.297801,40.443701,1,0,1.004447219,16.60607817,0.682881892,0.521338846
-90.0008764,40.443701,3,0.666666667,1.251045943,16.75458001,0.638541714,0.491383766
